timestamp_sim,timestamp_wall,event,joint_positions,ee_position,gripper_state,package_id
3.15,1786779333.0749,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.25,1786779333.1452,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.35,1786779333.2154,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.45,1786779333.2892,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.55,1786779333.3604,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.65,1786779333.4411,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.75,1786779333.5174,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.85,1786779333.5931,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.95,1786779333.6689,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.05,1786779333.7437,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.15,1786779333.8213,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.25,1786779333.9086,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.35,1786779333.9864,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.45,1786779334.0615,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.55,1786779334.1343,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.65,1786779334.208,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.75,1786779334.2849,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.85,1786779334.3621,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.95,1786779334.4349,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.05,1786779334.5111,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.15,1786779334.5844,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.25,1786779334.6601,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.35,1786779334.7379,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.45,1786779334.8168,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.55,1786779334.9307,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.65,1786779335.0221,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.75,1786779335.1075,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.85,1786779335.1898,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.95,1786779335.2786,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.05,1786779335.3696,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.15,1786779335.4595,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.25,1786779335.5468,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.35,1786779335.6271,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.45,1786779335.7079,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.55,1786779335.7887,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.65,1786779335.8713,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.75,1786779335.9512,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.85,1786779336.0314,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.95,1786779336.1108,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.05,1786779336.1905,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.15,1786779336.279,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.25,1786779336.3699,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.35,1786779336.4632,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.45,1786779336.5525,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.55,1786779336.6408,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.65,1786779336.725,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.75,1786779336.8094,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.85,1786779336.8981,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.95,1786779336.9815,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.05,1786779337.0829,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.15,1786779337.168,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.25,1786779337.2514,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.35,1786779337.3342,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.45,1786779337.429,sample,"[1.63185, -1.29059, 1.8921, -2.2671, 4.65654, -0.0]","[-6.50518, -0.04612, 2.16042]",open,
8.55,1786779337.5174,sample,"[1.63186, -1.33268, 1.8921, -2.26709, 4.65654, -0.0]","[-6.50467, -0.05451, 2.19245]",open,
8.65,1786779337.5984,sample,"[1.63187, -1.3861, 1.89209, -2.26709, 4.65655, 0.0]","[-6.50391, -0.06707, 2.23254]",open,
8.75,1786779337.6855,sample,"[1.63187, -1.44368, 1.89208, -2.26709, 4.65655, 0.0]","[-6.50294, -0.08299, 2.27494]",open,
8.85,1786779337.7658,sample,"[1.63187, -1.49844, 1.89208, -2.26709, 4.65655, 0.0]","[-6.50188, -0.10036, 2.31434]",open,
8.95,1786779337.851,sample,"[1.63186, -1.5231, 1.89206, -2.26709, 4.65655, 0.0]","[-6.50135, -0.10888, 2.33178]",open,
9.05,1786779337.9339,sample,"[1.63186, -1.53217, 1.89206, -2.26709, 4.65655, 0.0]","[-6.50115, -0.11212, 2.33813]",open,
9.15,1786779338.0121,sample,"[1.63185, -1.53551, 1.89206, -2.26709, 4.65654, 0.0]","[-6.50107, -0.11333, 2.34046]",open,
9.25,1786779338.0949,sample,"[1.63185, -1.53673, 1.89207, -2.26709, 4.65654, 0.0]","[-6.50104, -0.11377, 2.34131]",open,
9.35,1786779338.1769,sample,"[1.63184, -1.53719, 1.89207, -2.26709, 4.65654, 0.0]","[-6.50102, -0.11394, 2.34163]",open,
9.45,1786779338.2637,sample,"[1.63184, -1.53735, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50102, -0.114, 2.34174]",open,
9.55,1786779338.3575,sample,"[1.63184, -1.53741, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50102, -0.11402, 2.34178]",open,
9.65,1786779338.4388,sample,"[1.63184, -1.53744, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
9.75,1786779338.5396,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
9.85,1786779338.6214,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
9.95,1786779338.7012,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.05,1786779338.7939,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.15,1786779338.8785,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.25,1786779338.9574,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.35,1786779339.0343,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.45,1786779339.117,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.55,1786779339.1942,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.65,1786779339.2744,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.75,1786779339.3573,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.85,1786779339.4361,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
10.95,1786779339.5159,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
11.05,1786779339.6145,sample,"[1.63184, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.50101, -0.11403, 2.34181]",open,
11.15,1786779339.7105,sample,"[1.61305, -1.53745, 1.89207, -2.26709, 4.65652, -0.0]","[-6.48809, -0.11038, 2.34181]",open,
11.25,1786779339.8038,sample,"[1.56822, -1.53745, 1.89207, -2.26709, 4.65652, -0.0]","[-6.457, -0.10264, 2.34181]",open,
11.35,1786779339.8925,sample,"[1.53261, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.43207, -0.09749, 2.34181]",open,
11.45,1786779339.9849,sample,"[1.5195, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.42285, -0.09582, 2.34181]",open,
11.55,1786779340.0665,sample,"[1.51468, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.41945, -0.09524, 2.34181]",open,
11.65,1786779340.1514,sample,"[1.49975, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.40892, -0.09353, 2.34181]",open,
11.75,1786779340.2351,sample,"[1.45701, -1.53745, 1.89207, -2.26709, 4.65652, -0.0]","[-6.37863, -0.08953, 2.34181]",open,
11.85,1786779340.3144,sample,"[1.42216, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.35383, -0.08722, 2.34181]",open,
11.95,1786779340.3931,sample,"[1.40934, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.34469, -0.08659, 2.34181]",open,
12.05,1786779340.4794,sample,"[1.40462, -1.53745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.34132, -0.08638, 2.34181]",open,
12.15,1786779340.5653,sample,"[1.40289, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.34008, -0.08631, 2.34181]",open,
12.25,1786779340.666,sample,"[1.40225, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33963, -0.08629, 2.34181]",open,
12.35,1786779340.7514,sample,"[1.40201, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33946, -0.08628, 2.34181]",open,
12.45,1786779340.8483,sample,"[1.40193, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.3394, -0.08627, 2.34181]",open,
12.55,1786779340.9461,sample,"[1.40191, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33939, -0.08627, 2.34181]",open,
12.65,1786779341.0384,sample,"[1.4019, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33938, -0.08627, 2.34181]",open,
12.75,1786779341.1291,sample,"[1.40189, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33937, -0.08627, 2.34181]",open,
12.85,1786779341.2177,sample,"[1.40188, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33937, -0.08627, 2.34181]",open,
12.95,1786779341.3038,sample,"[1.40188, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33936, -0.08627, 2.34181]",open,
13.05,1786779341.3952,sample,"[1.40187, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33936, -0.08627, 2.34181]",open,
13.15,1786779341.48,sample,"[1.40187, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33936, -0.08627, 2.34181]",open,
13.25,1786779341.5682,sample,"[1.40186, -1.53745, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33935, -0.08627, 2.34181]",open,
13.35,1786779341.6601,sample,"[1.40188, -1.5243, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33857, -0.0816, 2.33262]",open,
13.45,1786779341.7559,sample,"[1.40188, -1.501, 1.89208, -2.26709, 4.65651, 0.0]","[-6.3372, -0.07362, 2.31616]",open,
13.55,1786779341.8494,sample,"[1.40187, -1.49243, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33671, -0.07078, 2.31007]",open,
13.65,1786779341.9524,sample,"[1.40186, -1.48928, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33653, -0.06974, 2.30783]",open,
13.75,1786779342.0487,sample,"[1.40185, -1.48812, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33646, -0.06937, 2.307]",open,
13.85,1786779342.1411,sample,"[1.40184, -1.4877, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33643, -0.06923, 2.3067]",open,
13.95,1786779342.2284,sample,"[1.40184, -1.48754, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33642, -0.06918, 2.30659]",open,
14.05,1786779342.3162,sample,"[1.40185, -1.48313, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33618, -0.06775, 2.30343]",open,
14.15,1786779342.4012,sample,"[1.40187, -1.4481, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33435, -0.05691, 2.27816]",open,
14.25,1786779342.4909,sample,"[1.40188, -1.39881, 1.89209, -2.26709, 4.65651, 0.0]","[-6.33201, -0.04315, 2.24198]",open,
14.35,1786779342.5805,sample,"[1.40186, -1.37265, 1.89209, -2.26709, 4.65651, 0.0]","[-6.33088, -0.03657, 2.22252]",open,
14.45,1786779342.6631,sample,"[1.40185, -1.36304, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33047, -0.03426, 2.21533]",open,
14.55,1786779342.7626,sample,"[1.40184, -1.3595, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33032, -0.03344, 2.21268]",open,
14.65,1786779342.8514,sample,"[1.40184, -1.3582, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33027, -0.03313, 2.2117]",open,
14.75,1786779342.9366,sample,"[1.40184, -1.35771, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33025, -0.03302, 2.21134]",open,
14.85,1786779343.0234,sample,"[1.40184, -1.35754, 1.89207, -2.26709, 4.65651, 0.0]","[-6.33024, -0.03298, 2.2112]",open,
14.95,1786779343.1083,sample,"[1.40185, -1.33236, 1.89207, -2.26709, 4.65651, 0.0]","[-6.3293, -0.0274, 2.19223]",open,
15.05,1786779343.191,sample,"[1.40184, -1.29831, 1.89209, -2.26709, 4.65651, -0.0]","[-6.32814, -0.02061, 2.16633]",open,
15.15,1786779343.2784,sample,"[1.40185, -1.28541, 1.89161, -2.26716, 4.65654, -0.0]","[-6.32771, -0.01806, 2.15675]",open,
15.25,1786779343.3637,sample,"[1.40183, -1.2809, 1.89105, -2.26716, 4.65654, 0.0]","[-6.32752, -0.01705, 2.15363]",open,
15.35,1786779343.45,sample,"[1.40183, -1.27922, 1.89087, -2.26716, 4.65654, 0.0]","[-6.32746, -0.01668, 2.15244]",open,
15.45,1786779343.5489,sample,"[1.40184, -1.27857, 1.89085, -2.26715, 4.65654, -0.0]","[-6.32744, -0.01656, 2.15196]",open,
15.55,1786779343.6439,sample,"[1.40185, -1.27833, 1.89085, -2.26715, 4.65654, -0.0]","[-6.32745, -0.01652, 2.15177]",open,
15.65,1786779343.7313,sample,"[1.40184, -1.27824, 1.89086, -2.26715, 4.65654, -0.0]","[-6.32744, -0.01651, 2.1517]",open,
15.75,1786779343.8286,sample,"[1.40184, -1.2782, 1.89087, -2.26715, 4.65654, -0.0]","[-6.32744, -0.01651, 2.15166]",open,
15.85,1786779343.9205,sample,"[1.40184, -1.28245, 1.89106, -2.26715, 4.65653, 0.0]","[-6.32758, -0.01732, 2.15481]",open,
15.95,1786779344.0389,sample,"[1.40184, -1.3039, 1.8917, -2.26714, 4.65653, 0.0]","[-6.32829, -0.02151, 2.17084]",open,
16.05,1786779344.1251,sample,"[1.40184, -1.31246, 1.89194, -2.26714, 4.65653, 0.0]","[-6.32859, -0.02327, 2.17721]",open,
16.15,1786779344.2104,sample,"[1.40184, -1.31561, 1.89202, -2.26714, 4.65653, 0.0]","[-6.3287, -0.02393, 2.17956]",open,
16.25,1786779344.2976,sample,"[1.40184, -1.31677, 1.89207, -2.26714, 4.65653, 0.0]","[-6.32874, -0.02417, 2.18041]",open,
16.35,1786779344.3844,sample,"[1.40184, -1.31719, 1.89207, -2.26713, 4.65653, 0.0]","[-6.32876, -0.02426, 2.18073]",open,
16.45,1786779344.471,sample,"[1.40184, -1.31735, 1.89207, -2.26713, 4.65653, 0.0]","[-6.32876, -0.02429, 2.18085]",open,
16.55,1786779344.5609,sample,"[1.40184, -1.3174, 1.89207, -2.26713, 4.65653, 0.0]","[-6.32877, -0.0243, 2.18089]",open,
16.65,1786779344.65,sample,"[1.40184, -1.31743, 1.89207, -2.26712, 4.65653, 0.0]","[-6.32876, -0.02431, 2.18091]",open,
16.75,1786779344.7354,sample,"[1.40184, -1.31745, 1.89207, -2.26712, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
16.85,1786779344.82,sample,"[1.40184, -1.31745, 1.89207, -2.26712, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
16.95,1786779344.9095,sample,"[1.40184, -1.31745, 1.89207, -2.26712, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.05,1786779345.0024,sample,"[1.40184, -1.31745, 1.89207, -2.26711, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.15,1786779345.0911,sample,"[1.40184, -1.31745, 1.89207, -2.26711, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.25,1786779345.177,sample,"[1.40184, -1.31745, 1.89207, -2.26711, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.35,1786779345.2739,sample,"[1.40184, -1.31745, 1.89207, -2.26711, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.45,1786779345.3713,sample,"[1.40184, -1.31745, 1.89207, -2.26711, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.55,1786779345.4598,sample,"[1.40184, -1.31745, 1.89207, -2.2671, 4.65653, 0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.65,1786779345.5439,sample,"[1.40184, -1.31745, 1.89207, -2.2671, 4.65653, -0.0]","[-6.32877, -0.02431, 2.18092]",open,
17.75,1786779345.6275,sample,"[1.40184, -1.31745, 1.89207, -2.2671, 4.65653, 0.0]","[-6.32877, -0.02432, 2.18092]",open,
17.85,1786779345.7122,sample,"[1.40184, -1.31745, 1.89207, -2.2671, 4.65653, 0.0]","[-6.32877, -0.02432, 2.18092]",open,
17.95,1786779345.8011,sample,"[1.40184, -1.31527, 1.89207, -2.2671, 4.65653, 0.0]","[-6.32869, -0.02388, 2.17926]",open,
18.05,1786779345.8875,sample,"[1.40183, -1.29994, 1.89208, -2.2671, 4.65653, 0.0]","[-6.32818, -0.02091, 2.16758]",open,
18.15,1786779345.9744,sample,"[1.40184, -1.29204, 1.89207, -2.2671, 4.65653, -0.0]","[-6.32794, -0.01945, 2.16155]",open,
18.25,1786779346.0603,sample,"[1.40185, -1.28928, 1.89182, -2.26715, 4.65663, -0.0]","[-6.32785, -0.01884, 2.15959]",open,
18.35,1786779346.143,sample,"[1.40185, -1.28841, 1.89151, -2.26717, 4.65673, -0.0]","[-6.32782, -0.01856, 2.15911]",open,
18.45,1786779346.2274,sample,"[1.40186, -1.28812, 1.89134, -2.26717, 4.65676, -0.0]","[-6.3278, -0.01844, 2.15899]",open,
