timestamp_sim,timestamp_wall,event,joint_positions,ee_position,gripper_state,package_id
4.25,1786783727.8056,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.35,1786783727.8872,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.45,1786783727.9671,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.55,1786783728.0536,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.65,1786783728.1364,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.75,1786783728.2191,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.85,1786783728.2985,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.95,1786783728.3817,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.05,1786783728.5046,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.15,1786783728.5928,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.25,1786783728.6813,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.35,1786783728.7661,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.45,1786783728.853,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.55,1786783728.9318,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.65,1786783729.0166,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.75,1786783729.105,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.85,1786783729.1873,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.95,1786783729.2808,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.05,1786783729.3762,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.15,1786783729.4639,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.25,1786783729.5521,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.35,1786783729.6375,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.45,1786783729.7223,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.55,1786783729.8074,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.65,1786783729.9075,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.75,1786783729.9913,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.85,1786783730.0845,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.95,1786783730.1711,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.05,1786783730.255,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.15,1786783730.3422,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.25,1786783730.4281,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.35,1786783730.5106,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.45,1786783730.5965,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.55,1786783730.6924,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.65,1786783730.7948,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.75,1786783730.8933,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.85,1786783730.9847,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.95,1786783731.0831,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.05,1786783731.186,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.15,1786783731.2709,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.25,1786783731.3603,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.35,1786783731.4449,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.45,1786783731.5301,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.55,1786783731.616,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.65,1786783731.712,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.75,1786783731.8119,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.85,1786783731.9172,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.95,1786783732.0116,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.05,1786783732.098,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.15,1786783732.1836,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.25,1786783732.2701,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.35,1786783732.3524,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.45,1786783732.4451,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.55,1786783732.5305,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.65,1786783732.8541,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.75,1786783732.9575,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.85,1786783733.0563,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.95,1786783733.1472,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.05,1786783733.2381,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.15,1786783733.3224,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.25,1786783733.4093,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.35,1786783733.5004,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.45,1786783733.5974,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.55,1786783733.6872,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.65,1786783733.7781,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.75,1786783733.871,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.85,1786783733.964,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.95,1786783734.0762,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.05,1786783734.1687,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.15,1786783734.2535,sample,"[1.63186, -1.30256, 1.8921, -2.2671, 4.65654, -0.0]","[-6.50504, -0.04837, 2.16956]",open,
11.25,1786783734.339,sample,"[1.63186, -1.34973, 1.89209, -2.26709, 4.65654, -0.0]","[-6.50444, -0.05828, 2.20532]",open,
11.35,1786783734.4254,sample,"[1.63187, -1.40501, 1.89209, -2.26709, 4.65655, 0.0]","[-6.50361, -0.07203, 2.24657]",open,
11.45,1786783734.5099,sample,"[1.63187, -1.46328, 1.89208, -2.26709, 4.65655, 0.0]","[-6.50257, -0.08896, 2.28915]",open,
11.55,1786783734.5943,sample,"[1.63187, -1.51436, 1.89207, -2.26709, 4.65655, 0.0]","[-6.50154, -0.10582, 2.32562]",open,
11.65,1786783734.6772,sample,"[1.63186, -1.53528, 1.89205, -2.26709, 4.65655, 0.0]","[-6.50108, -0.11325, 2.34031]",open,
11.75,1786783734.7621,sample,"[1.63186, -1.54297, 1.89206, -2.26709, 4.65655, 0.0]","[-6.50091, -0.11606, 2.34566]",open,
11.85,1786783734.8474,sample,"[1.63185, -1.5458, 1.89206, -2.26709, 4.65654, 0.0]","[-6.50084, -0.1171, 2.34762]",open,
11.95,1786783734.9304,sample,"[1.63185, -1.54684, 1.89207, -2.26709, 4.65654, 0.0]","[-6.50081, -0.11749, 2.34834]",open,
12.05,1786783735.0205,sample,"[1.63185, -1.54722, 1.89207, -2.26709, 4.65654, 0.0]","[-6.5008, -0.11763, 2.34861]",open,
12.15,1786783735.1059,sample,"[1.63184, -1.54737, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50079, -0.11768, 2.34871]",open,
12.25,1786783735.1897,sample,"[1.63184, -1.54741, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50079, -0.1177, 2.34874]",open,
12.35,1786783735.2773,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
12.45,1786783735.3636,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65653, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
12.55,1786783735.4574,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
12.65,1786783735.5454,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
12.75,1786783735.6276,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
12.85,1786783735.7114,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
12.95,1786783735.7943,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.05,1786783735.8873,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.15,1786783735.9882,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.25,1786783736.0751,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.35,1786783736.1639,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.45,1786783736.2486,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.55,1786783736.3349,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.65,1786783736.4198,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.75,1786783736.5062,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.85,1786783736.5945,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
13.95,1786783736.6836,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
14.05,1786783736.7731,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
14.15,1786783736.8624,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
14.25,1786783736.9595,sample,"[1.63184, -1.54745, 1.89207, -2.26709, 4.65652, 0.0]","[-6.50079, -0.11771, 2.34876]",open,
14.35,1786783737.0458,sample,"[1.63187, -1.52232, 1.86695, -2.26709, 4.65651, 0.0]","[-6.50175, -0.10238, 2.3482]",open,
14.45,1786783737.1402,sample,"[1.63189, -1.47951, 1.82415, -2.26709, 4.65651, 0.0]","[-6.50336, -0.0763, 2.34636]",open,
14.55,1786783737.2415,sample,"[1.63188, -1.45924, 1.80389, -2.26709, 4.65651, 0.0]","[-6.5041, -0.06398, 2.3451]",open,
14.65,1786783737.3325,sample,"[1.63187, -1.45178, 1.79643, -2.26709, 4.65651, 0.0]","[-6.50437, -0.05945, 2.34457]",open,
14.75,1786783737.4272,sample,"[1.63186, -1.44903, 1.79369, -2.26709, 4.65651, 0.0]","[-6.50447, -0.05779, 2.34437]",open,
14.85,1786783737.5217,sample,"[1.63185, -1.44802, 1.79268, -2.26709, 4.65651, 0.0]","[-6.5045, -0.05717, 2.3443]",open,
14.95,1786783737.6131,sample,"[1.63184, -1.44765, 1.79231, -2.26709, 4.65651, 0.0]","[-6.50451, -0.05695, 2.34427]",open,
15.05,1786783737.7109,sample,"[1.63184, -1.44752, 1.79217, -2.26709, 4.65651, 0.0]","[-6.50451, -0.05686, 2.34426]",open,
15.15,1786783737.8241,sample,"[1.63185, -1.43431, 1.78774, -2.26709, 4.65651, 0.0]","[-6.50488, -0.051, 2.33726]",open,
15.25,1786783737.9356,sample,"[1.63186, -1.40048, 1.76102, -2.26709, 4.65651, 0.0]","[-6.50602, -0.03234, 2.3293]",open,
15.35,1786783738.0216,sample,"[1.63185, -1.38591, 1.74906, -2.26709, 4.65651, 0.0]","[-6.50651, -0.02423, 2.32596]",open,
15.45,1786783738.112,sample,"[1.63184, -1.38055, 1.74466, -2.26709, 4.65651, 0.0]","[-6.50669, -0.02125, 2.3247]",open,
15.55,1786783738.1964,sample,"[1.63184, -1.37857, 1.74303, -2.26709, 4.65651, 0.0]","[-6.50675, -0.02016, 2.32423]",open,
15.65,1786783738.3045,sample,"[1.63184, -1.37785, 1.74244, -2.26709, 4.65651, 0.0]","[-6.50677, -0.01975, 2.32406]",open,
15.75,1786783738.3972,sample,"[1.63185, -1.35247, 1.74219, -2.26709, 4.65651, 0.0]","[-6.50731, -0.01115, 2.30403]",open,
15.85,1786783738.4955,sample,"[1.63186, -1.30955, 1.74212, -2.26709, 4.65651, 0.0]","[-6.50813, 0.00215, 2.26944]",open,
15.95,1786783738.5828,sample,"[1.63185, -1.28923, 1.7421, -2.26709, 4.65651, 0.0]","[-6.50847, 0.00792, 2.25287]",open,
16.05,1786783738.6687,sample,"[1.63184, -1.28176, 1.74208, -2.26709, 4.65651, 0.0]","[-6.50859, 0.00997, 2.24676]",open,
16.15,1786783738.7611,sample,"[1.63184, -1.27902, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50864, 0.01071, 2.24451]",open,
16.25,1786783738.8499,sample,"[1.63184, -1.27801, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50865, 0.01098, 2.24369]",open,
16.35,1786783738.9376,sample,"[1.63184, -1.27763, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01108, 2.24338]",open,
16.45,1786783739.0224,sample,"[1.63184, -1.2775, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01111, 2.24327]",open,
16.55,1786783739.114,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
16.65,1786783739.2042,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
16.75,1786783739.3006,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
16.85,1786783739.3906,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
16.95,1786783739.475,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.05,1786783739.572,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.15,1786783739.6795,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.25,1786783739.7734,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.35,1786783739.8652,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.45,1786783739.9551,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.55,1786783740.0449,sample,"[1.63184, -1.27745, 1.74207, -2.26709, 4.65651, 0.0]","[-6.50866, 0.01112, 2.24323]",open,
17.65,1786783740.1429,sample,"[1.63184, -1.27745, 1.74207, -2.26275, 4.65651, 0.0]","[-6.50864, 0.01085, 2.24265]",open,
17.75,1786783740.2354,sample,"[1.63184, -1.27745, 1.74207, -2.23608, 4.65651, 0.0]","[-6.50854, 0.00911, 2.23911]",open,
17.85,1786783740.3265,sample,"[1.63184, -1.27745, 1.74207, -2.22414, 4.65651, 0.0]","[-6.50849, 0.0083, 2.23754]",open,
17.95,1786783740.421,sample,"[1.63184, -1.27745, 1.74207, -2.21974, 4.65651, 0.0]","[-6.50847, 0.008, 2.23697]",open,
18.05,1786783740.5163,sample,"[1.63184, -1.27745, 1.74207, -2.21375, 4.65651, 0.0]","[-6.50844, 0.00758, 2.23619]",open,
18.15,1786783740.6053,sample,"[1.63184, -1.27745, 1.74207, -2.18645, 4.65651, 0.0]","[-6.50833, 0.00562, 2.23265]",open,
18.25,1786783740.6962,sample,"[1.63184, -1.27745, 1.74208, -2.16111, 4.65651, 0.0]","[-6.50821, 0.00372, 2.22943]",open,
18.35,1786783740.7851,sample,"[1.63184, -1.27745, 1.74208, -2.1189, 4.65651, 0.0]","[-6.508, 0.00037, 2.22416]",open,
18.45,1786783740.8831,sample,"[1.63184, -1.27745, 1.74208, -2.09056, 4.65651, -0.0]","[-6.50786, -0.002, 2.22071]",open,
