timestamp_sim,timestamp_wall,event,joint_positions,ee_position,gripper_state,package_id
18.35,1786774908.6867,sample,"[1.42187, -1.62947, 2.09153, -2.26709, 4.65654, 0.0]","[-6.36648, -0.17289, 2.26997]",open,
18.45,1786774908.8125,sample,"[1.42188, -1.67862, 2.09188, -2.26709, 4.65654, 0.0]","[-6.36875, -0.18796, 2.29937]",open,
18.55,1786774908.9413,sample,"[1.42189, -1.73463, 2.09199, -2.26709, 4.65654, 0.0]","[-6.37158, -0.20676, 2.3321]",open,
18.65,1786774909.0641,sample,"[1.4219, -1.77436, 2.092, -2.26709, 4.65654, 0.0]","[-6.37374, -0.22117, 2.3547]",open,
18.75,1786774909.1919,sample,"[1.42191, -1.78898, 2.09201, -2.26709, 4.65654, 0.0]","[-6.37458, -0.2267, 2.36286]",open,
18.85,1786774909.3173,sample,"[1.42193, -1.79434, 2.06695, -2.26709, 4.65654, 0.0]","[-6.37416, -0.22382, 2.38318]",open,
18.95,1786774909.4472,sample,"[1.42192, -1.79632, 2.01979, -2.26709, 4.65653, 0.0]","[-6.37307, -0.21657, 2.41724]",open,
19.05,1786774909.5734,sample,"[1.42192, -1.79705, 1.96452, -2.26709, 4.65653, 0.0]","[-6.372, -0.20944, 2.45674]",open,
19.15,1786774909.7117,sample,"[1.42193, -1.79732, 1.91264, -2.26709, 4.65653, 0.0]","[-6.37127, -0.20456, 2.4939]",open,
19.25,1786774909.8511,sample,"[1.42192, -1.78914, 1.88698, -2.26709, 4.65652, 0.0]","[-6.37035, -0.19846, 2.50753]",open,
19.35,1786774909.989,sample,"[1.4219, -1.75032, 1.87755, -2.26709, 4.65652, 0.0]","[-6.36722, -0.17768, 2.49118]",open,
19.45,1786774910.1175,sample,"[1.42188, -1.69811, 1.87409, -2.26709, 4.65651, 0.0]","[-6.36328, -0.15152, 2.46133]",open,
19.55,1786774910.2458,sample,"[1.42188, -1.64097, 1.87283, -2.26709, 4.65651, 0.0]","[-6.3593, -0.12498, 2.42534]",open,
19.65,1786774910.3762,sample,"[1.42188, -1.582, 1.85356, -2.26709, 4.6565, 0.0]","[-6.35498, -0.09623, 2.39909]",open,
19.75,1786774910.5035,sample,"[1.42188, -1.52238, 1.80855, -2.26709, 4.6565, 0.0]","[-6.35, -0.06297, 2.38829]",open,
19.85,1786774910.6363,sample,"[1.42189, -1.46253, 1.75406, -2.26709, 4.65649, 0.0]","[-6.34474, -0.02793, 2.38171]",open,
19.95,1786774910.7641,sample,"[1.42189, -1.40258, 1.70044, -2.26709, 4.65649, 0.0]","[-6.33955, 0.00671, 2.37229]",open,
20.05,1786774910.8981,sample,"[1.42188, -1.35574, 1.67621, -2.26709, 4.65649, 0.0]","[-6.33609, 0.02971, 2.35129]",open,
20.15,1786774911.0339,sample,"[1.42187, -1.33782, 1.66577, -2.26709, 4.65649, 0.0]","[-6.33474, 0.03862, 2.34375]",open,
20.25,1786774911.1628,sample,"[1.42186, -1.33122, 1.63201, -2.26709, 4.65649, 0.0]","[-6.33327, 0.04839, 2.36143]",open,
20.35,1786774911.2872,sample,"[1.42185, -1.32882, 1.60677, -2.26709, 4.65649, 0.0]","[-6.33237, 0.05437, 2.37687]",open,
20.45,1786774911.416,sample,"[1.42185, -1.32793, 1.59749, -2.26709, 4.65649, 0.0]","[-6.33204, 0.05648, 2.38256]",open,
20.55,1786774911.5418,sample,"[1.42184, -1.32759, 1.59407, -2.26709, 4.65649, 0.0]","[-6.33192, 0.05724, 2.38465]",open,
20.65,1786774911.6686,sample,"[1.42184, -1.32747, 1.59281, -2.26709, 4.65649, 0.0]","[-6.33188, 0.05752, 2.38542]",open,
20.75,1786774911.795,sample,"[1.42184, -1.32744, 1.59235, -2.26709, 4.65649, 0.0]","[-6.33186, 0.05762, 2.38572]",open,
20.85,1786774911.9224,sample,"[1.42184, -1.32742, 1.59218, -2.26709, 4.65649, 0.0]","[-6.33186, 0.05766, 2.38582]",open,
20.95,1786774912.0468,sample,"[1.42184, -1.32741, 1.59213, -2.26709, 4.65649, 0.0]","[-6.33186, 0.05767, 2.38585]",open,
21.05,1786774912.1804,sample,"[1.42185, -1.31913, 1.59209, -2.26709, 4.65649, 0.0]","[-6.33137, 0.061, 2.37888]",open,
21.15,1786774912.3087,sample,"[1.42186, -1.28028, 1.59207, -2.26709, 4.65648, 0.0]","[-6.32916, 0.07582, 2.3457]",open,
21.25,1786774912.4404,sample,"[1.42187, -1.22805, 1.59206, -2.26709, 4.65648, 0.0]","[-6.32648, 0.0937, 2.30022]",open,
21.35,1786774912.5718,sample,"[1.42187, -1.18404, 1.5921, -2.26709, 4.65649, 0.0]","[-6.32449, 0.10692, 2.26116]",open,
21.45,1786774912.7067,sample,"[1.42185, -1.16719, 1.59208, -2.26709, 4.65649, 0.0]","[-6.32379, 0.11153, 2.24608]",open,
21.55,1786774912.8392,sample,"[1.42184, -1.161, 1.59207, -2.26709, 4.65649, 0.0]","[-6.32353, 0.11317, 2.24052]",open,
21.65,1786774912.9771,sample,"[1.44066, -1.15872, 1.59207, -2.26709, 4.65648, 0.0]","[-6.34063, 0.11316, 2.23847]",open,
21.75,1786774913.1114,sample,"[1.48398, -1.15788, 1.59207, -2.26709, 4.65648, 0.0]","[-6.38012, 0.11076, 2.23772]",open,
21.85,1786774913.2463,sample,"[1.50793, -1.15757, 1.59207, -2.26709, 4.65648, -0.0]","[-6.40191, 0.10866, 2.23744]",open,
21.95,1786774913.376,sample,"[1.51674, -1.15745, 1.59207, -2.26709, 4.65649, -0.0]","[-6.40991, 0.10776, 2.23734]",open,
22.05,1786774913.5048,sample,"[1.51998, -1.15743, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41285, 0.1074, 2.23732]",open,
22.15,1786774913.6331,sample,"[1.52117, -1.15741, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41393, 0.10727, 2.2373]",open,
22.25,1786774913.7675,sample,"[1.52162, -1.14426, 1.59205, -2.26709, 4.65649, 0.0]","[-6.41417, 0.11057, 2.22544]",open,
22.35,1786774913.9023,sample,"[1.52177, -1.1153, 1.59209, -2.26709, 4.65649, 0.0]","[-6.41397, 0.11735, 2.19914]",open,
22.45,1786774914.0311,sample,"[1.52184, -1.10398, 1.59208, -2.26709, 4.65649, 0.0]","[-6.41391, 0.11981, 2.18882]",open,
22.55,1786774914.1609,sample,"[1.52184, -1.09981, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41387, 0.12068, 2.18502]",open,
22.65,1786774914.2929,sample,"[1.52184, -1.09828, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41385, 0.121, 2.18363]",open,
22.75,1786774914.4232,sample,"[1.52184, -1.09772, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41385, 0.12111, 2.18312]",open,
22.85,1786774914.553,sample,"[1.52184, -1.09752, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41384, 0.12116, 2.18293]",open,
22.95,1786774914.6869,sample,"[1.52184, -1.09745, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41384, 0.12117, 2.18286]",open,
23.05,1786774914.8168,sample,"[1.52184, -1.09742, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41384, 0.12118, 2.18284]",open,
23.15,1786774914.9516,sample,"[1.52184, -1.09741, 1.59207, -2.26709, 4.65649, 0.0]","[-6.41384, 0.12118, 2.18283]",open,
23.25,1786774915.0839,sample,"[1.52184, -1.09739, 1.59207, -2.26864, 4.65649, 0.0]","[-6.41384, 0.12129, 2.18302]",open,
23.35,1786774915.2116,sample,"[1.52184, -1.09738, 1.59206, -2.29917, 4.65649, 0.0]","[-6.41374, 0.12327, 2.18707]",open,
23.45,1786774915.3454,sample,"[1.52184, -1.09738, 1.59206, -2.32319, 4.65649, 0.0]","[-6.41367, 0.12473, 2.1903]",open,
23.55,1786774915.4736,sample,"[1.52184, -1.09738, 1.59206, -2.33203, 4.65649, 0.0]","[-6.41364, 0.12525, 2.19149]",open,
23.65,1786774915.5989,sample,"[1.52184, -1.09737, 1.59207, -2.33528, 4.65649, 0.0]","[-6.41363, 0.12544, 2.19194]",open,
23.75,1786774915.7241,sample,"[1.52184, -1.09737, 1.59207, -2.33648, 4.65649, 0.0]","[-6.41363, 0.12551, 2.1921]",open,
23.85,1786774915.854,sample,"[1.52184, -1.09737, 1.59207, -2.33693, 4.65649, 0.0]","[-6.41363, 0.12554, 2.19216]",open,
23.95,1786774915.9924,sample,"[1.52184, -1.09737, 1.59207, -2.33556, 4.65649, 0.0]","[-6.41363, 0.12546, 2.19197]",open,
24.05,1786774916.1232,sample,"[1.52184, -1.09737, 1.59207, -2.30513, 4.65649, 0.0]","[-6.41372, 0.12364, 2.18785]",open,
24.15,1786774916.2551,sample,"[1.52184, -1.09737, 1.59208, -2.25602, 4.65649, 0.0]","[-6.41388, 0.12043, 2.18133]",open,
24.25,1786774916.3884,sample,"[1.52184, -1.09737, 1.59207, -2.21319, 4.65649, 0.0]","[-6.41403, 0.11739, 2.17579]",open,
24.35,1786774916.5212,sample,"[1.52184, -1.09737, 1.59207, -2.19675, 4.65649, 0.0]","[-6.41409, 0.11616, 2.1737]",open,
24.45,1786774916.654,sample,"[1.52184, -1.09737, 1.59207, -2.1907, 4.65649, 0.0]","[-6.41411, 0.11569, 2.17293]",open,
24.55,1786774916.7848,sample,"[1.52184, -1.09738, 1.59207, -2.18848, 4.65649, 0.0]","[-6.41412, 0.11552, 2.17265]",open,
24.65,1786774916.915,sample,"[1.52184, -1.09738, 1.59207, -2.18765, 4.65649, 0.0]","[-6.41412, 0.11546, 2.17255]",open,
24.75,1786774917.0549,sample,"[1.52188, -1.07409, 1.58239, -2.18737, 4.65651, -0.0]","[-6.41378, 0.12322, 2.15734]",open,
24.85,1786774917.1817,sample,"[1.52193, -1.05779, 1.55538, -2.18725, 4.65655, -0.0]","[-6.41322, 0.13572, 2.1592]",open,
24.95,1786774917.3099,sample,"[1.52192, -1.0518, 1.54643, -2.18718, 4.65627, 0.0]","[-6.41298, 0.13993, 2.15926]",open,
25.05,1786774917.4488,sample,"[1.52191, -1.0496, 1.54315, -2.18715, 4.65613, 0.0]","[-6.41289, 0.14147, 2.15927]",open,
25.15,1786774917.5801,sample,"[1.52191, -1.0488, 1.54194, -2.18714, 4.65606, 0.0]","[-6.41285, 0.14204, 2.15927]",open,
25.25,1786774917.7069,sample,"[1.5219, -1.0485, 1.54163, -2.18714, 4.65602, 0.0]","[-6.41283, 0.1422, 2.15919]",open,
25.35,1786774917.8341,sample,"[1.5219, -1.04839, 1.54127, -2.18714, 4.65604, 0.0]","[-6.41283, 0.14235, 2.15931]",open,
25.45,1786774917.9614,sample,"[1.5219, -1.04835, 1.5413, -2.18714, 4.65605, 0.0]","[-6.41283, 0.14234, 2.15926]",open,
25.55,1786774918.0902,sample,"[1.5219, -1.04833, 1.54139, -2.18714, 4.65604, 0.0]","[-6.41283, 0.14231, 2.15918]",open,
25.65,1786774918.221,sample,"[1.5219, -1.04833, 1.54118, -2.18714, 4.65604, 0.0]","[-6.41282, 0.14239, 2.15931]",open,
25.75,1786774918.3769,sample,"[1.52189, -1.04833, 1.54118, -2.18717, 4.6561, 0.0]","[-6.41282, 0.14239, 2.15931]",closed,pkg_000
25.85,1786774918.5593,sample,"[1.52189, -1.04834, 1.54135, -2.18718, 4.65617, 0.0]","[-6.41283, 0.14233, 2.15922]",closed,pkg_000
25.95,1786774918.6926,sample,"[1.52189, -1.04834, 1.54134, -2.18718, 4.65627, 0.0]","[-6.41284, 0.14233, 2.15923]",closed,pkg_000
26.05,1786774918.832,sample,"[1.52189, -1.04681, 1.5392, -2.18719, 4.65631, 0.0]","[-6.4128, 0.14336, 2.15914]",closed,pkg_000
26.15,1786774918.9638,sample,"[1.52195, -1.0167, 1.49494, -2.18713, 4.65622, 0.0]","[-6.41183, 0.16399, 2.15863]",closed,pkg_000
26.25,1786774919.1006,sample,"[1.5219, -0.98447, 1.44066, -2.1872, 4.65674, -0.0]","[-6.41066, 0.18789, 2.16209]",closed,pkg_000
26.35,1786774919.2334,sample,"[1.52183, -0.95197, 1.3864, -2.18625, 4.65702, -0.0]","[-6.40948, 0.2111, 2.16475]",closed,pkg_000
26.45,1786774919.3713,sample,"[1.52181, -0.91757, 1.32848, -2.18698, 4.65752, -0.0]","[-6.40833, 0.23519, 2.1677]",closed,pkg_000
26.55,1786774919.5082,sample,"[1.50312, -0.89274, 1.28597, -2.18698, 4.6562, 0.0]","[-6.38768, 0.25405, 2.16998]",closed,pkg_000
26.65,1786774919.6415,sample,"[1.4584, -0.88363, 1.27049, -2.18674, 4.65434, 1e-05]","[-6.33962, 0.26296, 2.17066]",closed,pkg_000
26.75,1786774919.7737,sample,"[1.40404, -0.88029, 1.26484, -2.18661, 4.65334, 1e-05]","[-6.28135, 0.26571, 2.17088]",closed,pkg_000
26.85,1786774919.9095,sample,"[1.34612, -0.87906, 1.26276, -2.18653, 4.65284, 1e-05]","[-6.21947, 0.26362, 2.17096]",closed,pkg_000
26.95,1786774920.069,sample,"[1.28689, -0.87861, 1.262, -2.18649, 4.65261, 1e-05]","[-6.15654, 0.25726, 2.17098]",closed,pkg_000
27.05,1786774920.2237,sample,"[1.22727, -0.87844, 1.26134, -2.18628, 4.67868, 2e-05]","[-6.09598, 0.24786, 2.1711]",closed,pkg_000
27.15,1786774920.3528,sample,"[1.18625, -0.87838, 1.26026, -2.186, 4.6987, 2e-05]","[-6.05478, 0.23959, 2.17168]",closed,pkg_000
27.25,1786774920.4858,sample,"[1.17109, -0.87836, 1.26105, -2.18611, 4.67198, 2e-05]","[-6.03686, 0.23459, 2.17121]",closed,pkg_000
27.35,1786774920.6296,sample,"[1.16532, -0.87835, 1.26145, -2.18666, 4.66151, 1e-05]","[-6.03005, 0.23259, 2.17106]",closed,pkg_000
27.45,1786774920.774,sample,"[1.16313, -0.87988, 1.26401, -2.18703, 4.65856, 0.0]","[-6.02794, 0.23098, 2.17103]",closed,pkg_000
27.55,1786774920.9039,sample,"[1.1623, -0.91038, 1.31484, -2.18779, 4.65782, -0.0]","[-6.03507, 0.21211, 2.16936]",closed,pkg_000
27.65,1786774921.0352,sample,"[1.16199, -0.95951, 1.39762, -2.20073, 4.65765, -0.0]","[-6.04804, 0.18133, 2.16691]",closed,pkg_000
27.75,1786774921.165,sample,"[1.16187, -1.01552, 1.49255, -2.21531, 4.6574, -0.0]","[-6.06387, 0.14445, 2.16263]",closed,pkg_000
27.85,1786774921.3099,sample,"[1.16186, -1.07347, 1.55535, -2.19755, 4.65692, -0.0]","[-6.07718, 0.11361, 2.17508]",closed,pkg_000
27.95,1786774921.4642,sample,"[1.16186, -1.13266, 1.57858, -2.191, 4.6567, -0.0]","[-6.0855, 0.09434, 2.21361]",closed,pkg_000
28.05,1786774921.6132,sample,"[1.16186, -1.19238, 1.58713, -2.18858, 4.65667, -0.0]","[-6.09278, 0.07755, 2.26126]",closed,pkg_000
28.15,1786774921.7668,sample,"[1.16187, -1.25228, 1.59027, -2.1877, 4.65665, -0.0]","[-6.10051, 0.05971, 2.31163]",closed,pkg_000
28.25,1786774921.911,sample,"[1.16187, -1.31224, 1.59143, -2.18738, 4.65663, -0.0]","[-6.10921, 0.03964, 2.36222]",closed,pkg_000
28.35,1786774922.0549,sample,"[1.16187, -1.37223, 1.59186, -2.18727, 4.65661, -0.0]","[-6.11903, 0.01697, 2.41194]",closed,pkg_000
28.45,1786774922.2004,sample,"[1.16187, -1.43223, 1.59202, -2.18725, 4.65659, 0.0]","[-6.13, -0.00834, 2.46031]",closed,pkg_000
28.55,1786774922.3448,sample,"[1.16188, -1.49223, 1.59207, -2.18723, 4.65657, 0.0]","[-6.1421, -0.03626, 2.50701]",closed,pkg_000
28.65,1786774922.4842,sample,"[1.16188, -1.55223, 1.59209, -2.18722, 4.65656, 0.0]","[-6.15529, -0.06669, 2.55182]",closed,pkg_000
28.75,1786774922.6241,sample,"[1.16189, -1.61223, 1.59211, -2.18721, 4.65654, 0.0]","[-6.16953, -0.09954, 2.59458]",closed,pkg_000
28.85,1786774922.7515,sample,"[1.18069, -1.67224, 1.59211, -2.1872, 4.65652, 0.0]","[-6.19728, -0.13262, 2.63511]",closed,pkg_000
28.95,1786774922.8734,sample,"[1.22554, -1.73224, 1.59211, -2.1872, 4.6565, 0.0]","[-6.24106, -0.16695, 2.67329]",closed,pkg_000
29.05,1786774922.9977,sample,"[1.27997, -1.79225, 1.59211, -2.1872, 4.65649, 0.0]","[-6.28789, -0.20575, 2.70896]",closed,pkg_000
29.15,1786774923.123,sample,"[1.33793, -1.85225, 1.59211, -2.18719, 4.65647, 0.0]","[-6.3327, -0.24977, 2.74199]",closed,pkg_000
29.25,1786774923.2654,sample,"[1.39718, -1.91226, 1.5921, -2.18719, 4.65645, 0.0]","[-6.37331, -0.29881, 2.77227]",closed,pkg_000
29.35,1786774923.4083,sample,"[1.45692, -1.97227, 1.5921, -2.18718, 4.65643, 0.0]","[-6.40862, -0.35234, 2.79968]",closed,pkg_000
29.45,1786774923.5547,sample,"[1.51682, -2.03228, 1.59209, -2.18718, 4.65641, 0.0]","[-6.43793, -0.4097, 2.82414]",closed,pkg_000
29.55,1786774923.7051,sample,"[1.57679, -2.09229, 1.59209, -2.18718, 4.65641, 0.0]","[-6.46076, -0.47017, 2.84555]",closed,pkg_000
29.65,1786774923.8541,sample,"[1.63679, -2.1523, 1.59208, -2.18717, 4.65641, 0.0]","[-6.47677, -0.53299, 2.86383]",closed,pkg_000
29.75,1786774924.0025,sample,"[1.69681, -2.18721, 1.59204, -2.18717, 4.65641, 0.0]","[-6.48856, -0.57496, 2.87301]",closed,pkg_000
29.85,1786774924.1449,sample,"[1.7568, -2.20004, 1.59204, -2.18717, 4.65641, 0.0]","[-6.49958, -0.59799, 2.8761]",closed,pkg_000
29.95,1786774924.2877,sample,"[1.81679, -2.20477, 1.59358, -2.18717, 4.65641, 0.0]","[-6.51045, -0.61384, 2.8763]",closed,pkg_000
30.05,1786774924.4152,sample,"[1.87679, -2.20651, 1.62406, -2.18717, 4.6564, 0.0]","[-6.52442, -0.61671, 2.85842]",closed,pkg_000
30.15,1786774924.5471,sample,"[1.93678, -2.20713, 1.67321, -2.18717, 4.65639, 0.0]","[-6.54139, -0.61382, 2.82835]",closed,pkg_000
30.25,1786774924.6769,sample,"[1.99677, -2.20735, 1.72923, -2.18717, 4.65639, 0.0]","[-6.55996, -0.61137, 2.79291]",closed,pkg_000
30.35,1786774924.8083,sample,"[2.05677, -2.20743, 1.76267, -2.18717, 4.6564, 0.0]","[-6.57566, -0.6181, 2.77126]",closed,pkg_000
30.45,1786774924.9454,sample,"[2.11677, -2.2075, 1.77343, -2.18716, 4.6564, 0.0]","[-6.58772, -0.63225, 2.76423]",closed,pkg_000
30.55,1786774925.07,sample,"[2.17676, -2.20751, 1.74748, -2.18716, 4.6564, 0.0]","[-6.59276, -0.65629, 2.78117]",closed,pkg_000
30.65,1786774925.1953,sample,"[2.23676, -2.20752, 1.69999, -2.18715, 4.6564, 0.0]","[-6.59123, -0.68634, 2.81162]",closed,pkg_000
30.75,1786774925.3228,sample,"[2.29677, -2.20753, 1.64458, -2.18715, 4.6564, 0.0]","[-6.58428, -0.71893, 2.84616]",closed,pkg_000
30.85,1786774925.4581,sample,"[2.35677, -2.20754, 1.58627, -2.18715, 4.65641, 0.0]","[-6.57233, -0.75241, 2.88126]",closed,pkg_000
30.95,1786774925.59,sample,"[2.41678, -2.20754, 1.55199, -2.18714, 4.65641, 0.0]","[-6.56386, -0.77842, 2.90124]",closed,pkg_000
31.05,1786774925.7213,sample,"[2.47678, -2.20752, 1.53939, -2.18714, 4.65641, 0.0]","[-6.56036, -0.79766, 2.90846]",closed,pkg_000
31.15,1786774925.8703,sample,"[2.53678, -2.2075, 1.55355, -2.18714, 4.6564, 0.0]","[-6.56513, -0.80976, 2.90034]",closed,pkg_000
31.25,1786774926.0076,sample,"[2.59678, -2.20747, 1.5967, -2.18714, 4.65639, 0.0]","[-6.57954, -0.81626, 2.87507]",closed,pkg_000
31.35,1786774926.1455,sample,"[2.65676, -2.21181, 1.65052, -2.18715, 4.65638, 0.0]","[-6.5933, -0.82496, 2.84358]",closed,pkg_000
31.45,1786774926.2753,sample,"[2.71675, -2.24684, 1.70826, -2.18714, 4.65639, 0.0]","[-6.58347, -0.84603, 2.81643]",closed,pkg_000
31.55,1786774926.4025,sample,"[2.77676, -2.29767, 1.76741, -2.18714, 4.65639, 0.0]","[-6.5608, -0.87036, 2.79116]",closed,pkg_000
31.65,1786774926.5318,sample,"[2.83677, -2.3543, 1.8271, -2.18714, 4.65639, 0.0]","[-6.53308, -0.89312, 2.7655]",closed,pkg_000
31.75,1786774926.6622,sample,"[2.89678, -2.40872, 1.88696, -2.18714, 4.65639, 0.0]","[-6.50669, -0.91203, 2.73795]",closed,pkg_000
31.85,1786774926.7986,sample,"[2.95678, -2.43324, 1.93378, -2.18714, 4.6564, 0.0]","[-6.49741, -0.92463, 2.71258]",closed,pkg_000
31.95,1786774926.9368,sample,"[3.01679, -2.42347, 1.95166, -2.18714, 4.65641, 0.0]","[-6.50248, -0.93462, 2.69939]",closed,pkg_000
32.05,1786774927.0734,sample,"[3.07678, -2.38196, 1.95977, -2.18714, 4.65641, 0.0]","[-6.52616, -0.94444, 2.68578]",closed,pkg_000
32.15,1786774927.2024,sample,"[3.13677, -2.32876, 1.99268, -2.18714, 4.65641, 0.0]","[-6.56241, -0.95752, 2.65095]",closed,pkg_000
32.25,1786774927.3328,sample,"[3.19677, -2.27125, 2.04272, -2.18714, 4.65641, 0.0]","[-6.59937, -0.97556, 2.59982]",closed,pkg_000
32.35,1786774927.4641,sample,"[3.25675, -2.21651, 2.09474, -2.18714, 4.65641, 0.0]","[-6.62677, -0.99764, 2.5449]",closed,pkg_000
32.45,1786774927.5995,sample,"[3.2976, -2.19239, 2.11457, -2.20824, 4.62878, -1e-05]","[-6.63311, -1.01056, 2.52537]",closed,pkg_000
32.55,1786774927.7368,sample,"[3.31255, -2.18367, 2.11924, -2.23514, 4.60819, -1e-05]","[-6.63485, -1.01445, 2.52295]",closed,pkg_000
32.65,1786774927.8701,sample,"[3.31806, -2.18048, 2.12035, -2.24015, 4.60065, -2e-05]","[-6.63546, -1.0159, 2.52177]",closed,pkg_000
32.75,1786774928.0015,sample,"[3.32009, -2.17931, 2.12065, -2.2398, 4.5982, -2e-05]","[-6.63569, -1.01648, 2.52109]",closed,pkg_000
32.85,1786774928.1313,sample,"[3.32084, -2.17887, 2.12092, -2.24116, 4.59712, -2e-05]","[-6.63577, -1.01667, 2.52094]",closed,pkg_000
32.95,1786774928.2591,sample,"[3.32109, -2.15358, 2.10605, -2.23964, 4.60055, -1e-05]","[-6.64869, -1.01943, 2.52189]",closed,pkg_000
33.05,1786774928.388,sample,"[3.32108, -2.10643, 2.08821, -2.27102, 4.60026, -1e-05]","[-6.67329, -1.02386, 2.52074]",closed,pkg_000
33.15,1786774928.5208,sample,"[3.32109, -2.05555, 2.06382, -2.30697, 4.62385, -1e-05]","[-6.69978, -1.03087, 2.522]",closed,pkg_000
33.25,1786774928.6541,sample,"[3.32109, -2.0323, 2.05384, -2.32391, 4.63972, -0.0]","[-6.71191, -1.03456, 2.52136]",closed,pkg_000
33.35,1786774928.7859,sample,"[3.32097, -2.02382, 2.06231, -2.36486, 4.64923, -0.0]","[-6.71587, -1.03611, 2.51745]",closed,pkg_000
33.45,1786774928.9122,sample,"[3.32098, -2.02073, 2.07188, -2.39455, 4.65049, -0.0]","[-6.71698, -1.03643, 2.51353]",closed,pkg_000
33.55,1786774929.0461,sample,"[3.32127, -2.03268, 2.0906, -2.40718, 4.65456, -0.0]","[-6.7101, -1.0357, 2.50729]",closed,pkg_000
33.65,1786774929.1723,sample,"[3.3216, -2.07406, 2.11456, -2.31813, 4.6567, -0.0]","[-6.68915, -1.03223, 2.49492]",closed,pkg_000
33.75,1786774929.3011,sample,"[3.3218, -2.12669, 2.12555, -2.2427, 4.65671, -0.0]","[-6.6623, -1.02743, 2.49749]",closed,pkg_000
33.85,1786774929.4336,sample,"[3.32187, -2.18393, 2.12971, -2.20762, 4.65668, -0.0]","[-6.6327, -1.02206, 2.51118]",closed,pkg_000
33.95,1786774929.5814,sample,"[3.32188, -2.24293, 2.13124, -2.1947, 4.65665, -0.0]","[-6.60132, -1.01634, 2.52889]",closed,pkg_000
34.05,1786774929.7302,sample,"[3.32189, -2.30256, 2.1318, -2.18995, 4.65662, -0.0]","[-6.56851, -1.01036, 2.5468]",closed,pkg_000
34.15,1786774929.8721,sample,"[3.32191, -2.36243, 2.13199, -2.1882, 4.65659, 0.0]","[-6.5345, -1.00416, 2.56345]",closed,pkg_000
34.25,1786774930.0124,sample,"[3.32192, -2.42239, 2.13207, -2.18756, 4.65656, 0.0]","[-6.49948, -0.99778, 2.57827]",closed,pkg_000
34.35,1786774930.1522,sample,"[3.32193, -2.48238, 2.13211, -2.18731, 4.65654, 0.0]","[-6.46361, -0.99124, 2.59102]",closed,pkg_000
34.45,1786774930.2914,sample,"[3.32194, -2.54238, 2.13211, -2.18726, 4.65651, 0.0]","[-6.42704, -0.98457, 2.60161]",closed,pkg_000
34.55,1786774930.4157,sample,"[3.32198, -2.58358, 2.1321, -2.18725, 4.65648, 0.0]","[-6.40158, -0.97993, 2.6076]",closed,pkg_000
34.65,1786774930.547,sample,"[3.32198, -2.59873, 2.12382, -2.18723, 4.65645, 0.0]","[-6.38956, -0.97774, 2.61487]",closed,pkg_000
34.75,1786774930.6703,sample,"[3.32198, -2.60431, 2.08497, -2.18722, 4.65643, 0.0]","[-6.37315, -0.97474, 2.64023]",closed,pkg_000
34.85,1786774930.7963,sample,"[3.32198, -2.60636, 2.03275, -2.18721, 4.65641, 0.0]","[-6.35292, -0.97105, 2.67276]",closed,pkg_000
34.95,1786774930.9207,sample,"[3.32198, -2.60712, 1.9756, -2.1872, 4.65641, 0.0]","[-6.32983, -0.96684, 2.70697]",closed,pkg_000
35.05,1786774931.0515,sample,"[3.32199, -2.6074, 1.91664, -2.18718, 4.6564, 0.0]","[-6.30437, -0.9622, 2.74077]",closed,pkg_000
35.15,1786774931.1937,sample,"[3.32198, -2.60752, 1.86137, -2.18718, 4.65641, 0.0]","[-6.27885, -0.95754, 2.77103]",closed,pkg_000
35.25,1786774931.3289,sample,"[3.32195, -2.59927, 1.84846, -2.18717, 4.6564, 0.0]","[-6.27919, -0.9576, 2.77785]",closed,pkg_000
35.35,1786774931.4564,sample,"[3.32193, -2.56043, 1.8444, -2.18717, 4.6564, 0.0]","[-6.30792, -0.96284, 2.77917]",closed,pkg_000
35.45,1786774931.5799,sample,"[3.32192, -2.50821, 1.84292, -2.18717, 4.6564, 0.0]","[-6.34844, -0.97023, 2.77699]",closed,pkg_000
35.55,1786774931.7062,sample,"[3.32191, -2.45106, 1.84239, -2.18717, 4.65639, 0.0]","[-6.39306, -0.97836, 2.77154]",closed,pkg_000
35.65,1786774931.844,sample,"[3.3219, -2.3921, 1.8422, -2.18717, 4.65639, 0.0]","[-6.43885, -0.98671, 2.76299]",closed,pkg_000
35.75,1786774931.9818,sample,"[3.3219, -2.33248, 1.84213, -2.18717, 4.65639, 0.0]","[-6.48462, -0.99505, 2.7515]",closed,pkg_000
35.85,1786774932.123,sample,"[3.32189, -2.27261, 1.84211, -2.18716, 4.65639, 0.0]","[-6.52983, -1.00329, 2.73717]",closed,pkg_000
35.95,1786774932.2703,sample,"[3.32189, -2.21266, 1.84211, -2.18716, 4.65639, 0.0]","[-6.57419, -1.01137, 2.72007]",closed,pkg_000
36.05,1786774932.4182,sample,"[3.32189, -2.15266, 1.84212, -2.18716, 4.65639, 0.0]","[-6.61749, -1.01927, 2.70028]",closed,pkg_000
