timestamp_sim,timestamp_wall,event,joint_positions,ee_position,gripper_state,package_id
2.05,1786771215.7566,sample,"[1.63184, -1.27745, 1.89207, -2.26713, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.15,1786771216.0622,sample,"[1.63184, -1.27745, 1.89207, -2.26712, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.25,1786771216.3869,sample,"[1.63184, -1.27745, 1.89207, -2.26712, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.35,1786771216.705,sample,"[1.63184, -1.27745, 1.89207, -2.26712, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.45,1786771216.949,sample,"[1.63184, -1.27745, 1.89207, -2.26711, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.55,1786771217.2455,sample,"[1.63184, -1.27745, 1.89207, -2.26711, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.65,1786771217.5922,sample,"[1.63184, -1.27745, 1.89207, -2.26711, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.75,1786771217.8144,sample,"[1.63184, -1.27745, 1.89207, -2.26711, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.85,1786771218.2572,sample,"[1.63184, -1.27745, 1.89207, -2.26711, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
2.95,1786771218.503,sample,"[1.63184, -1.27745, 1.89207, -2.26711, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.05,1786771218.7255,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.15,1786771218.9648,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.25,1786771219.2412,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.35,1786771219.5703,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15038]",open,
3.45,1786771219.8819,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.55,1786771220.1492,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.65,1786771220.3917,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.75,1786771220.608,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.85,1786771220.8001,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
3.95,1786771220.9891,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.05,1786771221.1732,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.15,1786771221.3372,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.25,1786771221.5267,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.35,1786771221.7254,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.45,1786771221.9221,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.55,1786771222.0809,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.65,1786771222.2485,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.75,1786771222.3965,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.85,1786771222.5761,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
4.95,1786771222.7346,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.05,1786771222.9152,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.15,1786771223.0978,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.25,1786771223.3572,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.35,1786771223.5299,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.45,1786771223.6858,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.55,1786771223.9041,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.65,1786771224.1127,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.75,1786771224.3025,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.85,1786771224.5077,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
5.95,1786771224.6929,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.05,1786771224.8894,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.15,1786771225.0795,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.25,1786771225.2795,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.35,1786771225.4606,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.45,1786771225.6277,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.55,1786771225.7928,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.65,1786771225.9694,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.75,1786771226.1678,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.85,1786771226.3661,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
6.95,1786771226.5498,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.05,1786771226.7464,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.15,1786771226.9738,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.25,1786771227.2399,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.35,1786771227.5127,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.45,1786771227.7629,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.55,1786771227.9746,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.65,1786771228.2163,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.75,1786771228.5666,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.85,1786771228.9953,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
7.95,1786771229.4268,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.05,1786771229.7921,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.15,1786771230.1287,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.25,1786771230.4842,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.35,1786771230.7756,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.45,1786771231.0607,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.55,1786771231.3304,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.65,1786771231.536,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.75,1786771231.7318,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.85,1786771231.9702,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
8.95,1786771232.2744,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.05,1786771232.5202,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.15,1786771232.7389,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.25,1786771232.9253,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.35,1786771233.1534,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.45,1786771233.3321,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.55,1786771233.4876,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.65,1786771233.646,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.75,1786771233.8109,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.85,1786771233.9826,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
9.95,1786771234.1557,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.05,1786771234.3368,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.15,1786771234.5079,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.25,1786771234.676,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.35,1786771234.8479,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.45,1786771235.0178,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.55,1786771235.1975,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.65,1786771235.4519,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.75,1786771235.6587,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.85,1786771235.8726,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
10.95,1786771236.0836,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.05,1786771236.301,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.15,1786771236.5001,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.25,1786771236.6707,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.35,1786771236.8538,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.45,1786771237.042,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.55,1786771237.2059,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.65,1786771237.3667,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.75,1786771237.5145,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.85,1786771237.6625,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
11.95,1786771237.8131,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.05,1786771237.9658,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.15,1786771238.117,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.25,1786771238.2813,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.35,1786771238.4625,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.45,1786771238.6066,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.55,1786771238.7609,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.65,1786771238.9131,sample,"[1.63184, -1.27745, 1.89207, -2.2671, 4.65654, -0.0]","[-6.50531, -0.04376, 2.15037]",open,
12.75,1786771239.1022,sample,"[1.61305, -1.27745, 1.89207, -2.2671, 4.65655, -0.0]","[-6.49107, -0.04004, 2.15037]",open,
12.85,1786771239.2948,sample,"[1.58137, -1.27745, 1.89207, -2.26709, 4.65655, 0.0]","[-6.4669, -0.03437, 2.15037]",open,
12.95,1786771239.4843,sample,"[1.5734, -1.27745, 1.89207, -2.26709, 4.65655, 0.0]","[-6.46079, -0.03306, 2.15037]",open,
13.05,1786771239.6626,sample,"[1.59072, -1.27745, 1.89207, -2.26709, 4.65654, 0.0]","[-6.47405, -0.03596, 2.15037]",open,
13.15,1786771239.8355,sample,"[1.57264, -1.27745, 1.89207, -2.26709, 4.65655, -0.0]","[-6.46021, -0.03294, 2.15037]",open,
13.25,1786771240.0104,sample,"[1.52806, -1.27745, 1.89206, -2.26709, 4.65656, -0.0]","[-6.42587, -0.02656, 2.15037]",open,
13.35,1786771240.1868,sample,"[1.47374, -1.27745, 1.89206, -2.26709, 4.65657, -0.0]","[-6.38369, -0.02087, 2.15037]",open,
13.45,1786771240.3802,sample,"[1.43463, -1.27745, 1.89207, -2.26709, 4.65657, 0.0]","[-6.35316, -0.01819, 2.15037]",open,
13.55,1786771240.5652,sample,"[1.42025, -1.27745, 1.89206, -2.2671, 4.65657, 0.0]","[-6.34192, -0.01751, 2.15038]",open,
13.65,1786771240.7552,sample,"[1.41496, -1.27745, 1.89207, -2.26711, 4.65657, -0.0]","[-6.33778, -0.0173, 2.15037]",open,
13.75,1786771240.9336,sample,"[1.41301, -1.27745, 1.89207, -2.26711, 4.65657, -0.0]","[-6.33625, -0.01723, 2.15037]",open,
13.85,1786771241.0997,sample,"[1.4123, -1.27745, 1.89208, -2.26711, 4.65657, -0.0]","[-6.33569, -0.0172, 2.15037]",open,
13.95,1786771241.268,sample,"[1.41203, -1.27745, 1.89208, -2.26711, 4.65657, -0.0]","[-6.33548, -0.01719, 2.15036]",open,
14.05,1786771241.4207,sample,"[1.41193, -1.27745, 1.89208, -2.26711, 4.65657, -0.0]","[-6.33541, -0.01719, 2.15036]",open,
14.15,1786771241.5639,sample,"[1.4119, -1.27745, 1.89208, -2.26711, 4.65657, -0.0]","[-6.33538, -0.01719, 2.15036]",open,
14.25,1786771241.7131,sample,"[1.42503, -1.27745, 1.89207, -2.26711, 4.65657, 0.0]","[-6.34566, -0.01772, 2.15037]",open,
14.35,1786771241.8703,sample,"[1.45396, -1.27745, 1.89207, -2.26711, 4.65657, -0.0]","[-6.36827, -0.01936, 2.15038]",open,
14.45,1786771242.0266,sample,"[1.46528, -1.27745, 1.89207, -2.2671, 4.65657, -0.0]","[-6.3771, -0.02019, 2.15038]",open,
14.55,1786771242.1828,sample,"[1.46944, -1.27745, 1.89207, -2.2671, 4.65657, -0.0]","[-6.38034, -0.02051, 2.15038]",open,
14.65,1786771242.3573,sample,"[1.47097, -1.27745, 1.89207, -2.2671, 4.65657, -0.0]","[-6.38153, -0.02064, 2.15037]",open,
14.75,1786771242.5187,sample,"[1.47154, -1.27745, 1.89207, -2.2671, 4.65657, -0.0]","[-6.38197, -0.02069, 2.15038]",open,
14.85,1786771242.675,sample,"[1.47175, -1.27592, 1.89207, -2.2671, 4.65656, -0.0]","[-6.38211, -0.02044, 2.1492]",open,
14.95,1786771242.8296,sample,"[1.47183, -1.24697, 1.89207, -2.2671, 4.65656, -0.0]","[-6.38171, -0.0158, 2.1269]",open,
15.05,1786771242.9878,sample,"[1.47184, -1.2283, 1.89208, -2.2671, 4.65656, 0.0]","[-6.38146, -0.01315, 2.11246]",open,
15.15,1786771243.14,sample,"[1.47183, -1.22165, 1.89176, -2.26719, 4.65661, -0.0]","[-6.38136, -0.01212, 2.10749]",open,
15.25,1786771243.304,sample,"[1.47181, -1.21928, 1.89154, -2.26719, 4.65659, -0.0]","[-6.3813, -0.01172, 2.10577]",open,
15.35,1786771243.4552,sample,"[1.47184, -1.24327, 1.89184, -2.26718, 4.6566, -0.0]","[-6.38166, -0.01515, 2.12419]",open,
15.45,1786771243.5997,sample,"[1.47187, -1.28998, 1.89201, -2.26717, 4.6566, -0.0]","[-6.38245, -0.02291, 2.16002]",open,
15.55,1786771243.7518,sample,"[1.47189, -1.33195, 1.89204, -2.26717, 4.6566, -0.0]","[-6.3833, -0.03124, 2.19194]",open,
15.65,1786771243.9034,sample,"[1.4719, -1.34806, 1.89206, -2.26717, 4.6566, -0.0]","[-6.38366, -0.03479, 2.20409]",open,
15.75,1786771244.0531,sample,"[1.4719, -1.35398, 1.89207, -2.26716, 4.6566, -0.0]","[-6.38379, -0.03615, 2.20854]",open,
15.85,1786771244.2108,sample,"[1.4719, -1.35769, 1.89209, -2.26716, 4.6566, -0.0]","[-6.38387, -0.03702, 2.21131]",open,
15.95,1786771244.3666,sample,"[1.4719, -1.38461, 1.8921, -2.26716, 4.6566, 0.0]","[-6.38453, -0.04357, 2.23143]",open,
16.05,1786771244.5131,sample,"[1.47192, -1.39904, 1.89208, -2.26715, 4.6566, 0.0]","[-6.38491, -0.0473, 2.24216]",open,
16.15,1786771244.6528,sample,"[1.4719, -1.40435, 1.89206, -2.26715, 4.6566, 0.0]","[-6.38504, -0.04871, 2.2461]",open,
16.25,1786771244.7981,sample,"[1.47189, -1.40631, 1.89207, -2.26715, 4.6566, 0.0]","[-6.38508, -0.04923, 2.24755]",open,
16.35,1786771244.9559,sample,"[1.47187, -1.40702, 1.89207, -2.26714, 4.6566, 0.0]","[-6.38509, -0.04942, 2.24808]",open,
16.45,1786771245.1172,sample,"[1.47186, -1.40729, 1.89207, -2.26714, 4.6566, 0.0]","[-6.38509, -0.04949, 2.24827]",open,
16.55,1786771245.2912,sample,"[1.47185, -1.40738, 1.89207, -2.26714, 4.6566, 0.0]","[-6.38508, -0.04952, 2.24834]",open,
16.65,1786771245.4677,sample,"[1.47184, -1.40742, 1.89207, -2.26714, 4.6566, 0.0]","[-6.38507, -0.04953, 2.24837]",open,
16.75,1786771245.6473,sample,"[1.47184, -1.40745, 1.89207, -2.26713, 4.6566, 0.0]","[-6.38507, -0.04954, 2.24839]",open,
16.85,1786771245.8257,sample,"[1.47184, -1.40592, 1.89207, -2.26713, 4.6566, 0.0]","[-6.38503, -0.04913, 2.24726]",open,
16.95,1786771246.0032,sample,"[1.47184, -1.38373, 1.89209, -2.26713, 4.6566, 0.0]","[-6.38446, -0.04334, 2.23079]",open,
17.05,1786771246.1756,sample,"[1.47183, -1.37343, 1.89207, -2.26713, 4.6566, 0.0]","[-6.3842, -0.04077, 2.22311]",open,
17.15,1786771246.3723,sample,"[1.47185, -1.3565, 1.89207, -2.26712, 4.6566, 0.0]","[-6.38381, -0.03673, 2.21043]",open,
17.25,1786771246.5287,sample,"[1.47183, -1.33181, 1.89208, -2.26712, 4.6566, 0.0]","[-6.38325, -0.03122, 2.1918]",open,
17.35,1786771246.677,sample,"[1.47184, -1.32273, 1.89207, -2.26712, 4.6566, 0.0]","[-6.38306, -0.02931, 2.18492]",open,
17.45,1786771246.8288,sample,"[1.47184, -1.31938, 1.89207, -2.26712, 4.6566, -0.0]","[-6.383, -0.02862, 2.18239]",open,
17.55,1786771246.9878,sample,"[1.47184, -1.31815, 1.89207, -2.26711, 4.6566, 0.0]","[-6.38297, -0.02837, 2.18146]",open,
17.65,1786771247.1391,sample,"[1.47184, -1.31771, 1.89207, -2.26711, 4.6566, 0.0]","[-6.38296, -0.02828, 2.18112]",open,
17.75,1786771247.2941,sample,"[1.47184, -1.31754, 1.89207, -2.26711, 4.6566, 0.0]","[-6.38296, -0.02824, 2.18099]",open,
17.85,1786771247.4468,sample,"[1.47184, -1.31748, 1.89207, -2.26711, 4.6566, 0.0]","[-6.38296, -0.02823, 2.18094]",open,
17.95,1786771247.6036,sample,"[1.47184, -1.31745, 1.89207, -2.26711, 4.6566, 0.0]","[-6.38296, -0.02823, 2.18092]",open,
18.05,1786771247.7718,sample,"[1.47184, -1.31745, 1.89207, -2.2671, 4.6566, 0.0]","[-6.38296, -0.02823, 2.18092]",open,
18.15,1786771247.9307,sample,"[1.47184, -1.31745, 1.89207, -2.2671, 4.6566, 0.0]","[-6.38296, -0.02823, 2.18092]",open,
18.25,1786771248.096,sample,"[1.47184, -1.31669, 1.89207, -2.2671, 4.6566, 0.0]","[-6.38294, -0.02807, 2.18034]",open,
18.35,1786771248.2492,sample,"[1.47184, -1.31084, 1.89207, -2.2671, 4.6566, 0.0]","[-6.38282, -0.0269, 2.17589]",open,
18.45,1786771248.398,sample,"[1.47184, -1.30869, 1.89207, -2.2671, 4.6566, -0.0]","[-6.38278, -0.02648, 2.17426]",open,
